date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-07-31,sh.000001,3280.7959,3333.7859,3261.6135,3310.0065,3286.8220,35375897900,495778040702.2000,0.705377
2020-08-03,sh.000001,3332.1826,3368.1028,3327.6773,3367.9658,3310.0065,40746086700,572430759824.7000,1.751033
2020-08-04,sh.000001,3376.4402,3391.0743,3352.5017,3371.6875,3367.9658,44232855100,604942141521.3000,0.110503
2020-08-05,sh.000001,3363.3324,3383.6365,3333.8770,3377.5648,3371.6875,38582302700,526515054657.5000,0.174313
2020-08-06,sh.000001,3380.7621,3392.7048,3334.3341,3386.4631,3377.5648,41530251000,570488248065.2000,0.263453
2020-08-07,sh.000001,3370.5878,3374.1330,3307.7127,3354.0352,3386.4631,40392963300,561435649551.0000,-0.957574
2020-08-10,sh.000001,3341.5276,3399.9323,3335.0427,3379.2524,3354.0352,38137963000,527083944584.7000,0.751847
2020-08-11,sh.000001,3379.4874,3409.0589,3336.0945,3340.2900,3379.2524,40045270600,514020764101.4000,-1.152989
2020-08-12,sh.000001,3327.4929,3335.7290,3263.2653,3319.2656,3340.2900,37832895900,480731246079.0000,-0.629418
2020-08-13,sh.000001,3328.1754,3338.1518,3309.4629,3320.7261,3319.2656,32429127800,387162288598.3000,0.044001
2020-08-14,sh.000001,3315.6687,3362.0267,3302.7357,3360.0988,3320.7261,30599837600,367467421740.0000,1.185665
2020-08-17,sh.000001,3373.9018,3450.8987,3369.3742,3438.8010,3360.0988,43459826000,537425075053.0000,2.342259
2020-08-18,sh.000001,3441.9337,3456.7206,3432.6402,3451.0894,3438.8010,38072927500,493052155326.1000,0.357345
2020-08-19,sh.000001,3444.5646,3454.4613,3406.1642,3408.1288,3451.0894,40572221400,498262158316.3000,-1.244842
2020-08-20,sh.000001,3385.9645,3394.5570,3352.7767,3363.8988,3408.1288,33560098200,401815550096.0000,-1.297780
2020-08-21,sh.000001,3380.2269,3393.9175,3358.0005,3380.6825,3363.8988,28748834000,361281752664.8000,0.498936
2020-08-24,sh.000001,3391.1132,3396.5663,3368.0258,3385.6383,3380.6825,26622784100,345683380014.8000,0.146592
2020-08-25,sh.000001,3392.8797,3408.8697,3364.1602,3373.5781,3385.6383,27711342100,355997790768.0000,-0.356216
2020-08-26,sh.000001,3371.8083,3382.6032,3320.1355,3329.7388,3373.5781,29445103600,381928906554.3000,-1.299490
2020-08-27,sh.000001,3333.4909,3351.8324,3312.9859,3350.1128,3329.7388,23709935300,317153391524.5000,0.611880
2020-08-28,sh.000001,3346.2893,3405.8768,3339.6494,3403.8066,3350.1128,27132554900,379367046371.3000,1.602746
2020-08-31,sh.000001,3416.5497,3442.7363,3395.4675,3395.6775,3403.8066,32347389000,436930125416.2000,-0.238824
2020-09-01,sh.000001,3389.7424,3410.6068,3381.7108,3410.6068,3395.6775,24699924900,326850955347.9000,0.439656
2020-09-02,sh.000001,3420.4693,3421.3959,3377.2111,3404.8017,3410.6068,26154631900,345638982329.5000,-0.170207
2020-09-03,sh.000001,3404.0319,3425.6294,3374.2634,3384.9806,3404.8017,25534627900,350706563899.6000,-0.582151
2020-09-04,sh.000001,3336.4076,3360.1061,3328.5518,3355.3666,3384.9806,22163655000,308179657648.7000,-0.874865
2020-09-07,sh.000001,3349.9184,3368.2446,3285.6326,3292.5907,3355.3666,26061656700,357726463915.0000,-1.870910
2020-09-08,sh.000001,3301.2173,3324.3929,3276.4431,3316.4170,3292.5907,27106627800,320229901328.0000,0.723634
2020-09-09,sh.000001,3280.9974,3289.6148,3238.5606,3254.6279,3316.4170,35150974700,341054534059.1000,-1.863128
2020-09-10,sh.000001,3282.2320,3285.4731,3227.6435,3234.8234,3254.6279,31247280400,309676743626.3000,-0.608503
2020-09-11,sh.000001,3225.7836,3262.4976,3220.5363,3260.3461,3234.8234,22169883000,254844994260.0000,0.788998
2020-09-14,sh.000001,3275.9181,3283.5325,3261.1479,3278.8138,3260.3461,21392413700,269219919654.1000,0.566434
2020-09-15,sh.000001,3277.1284,3297.6904,3263.7522,3295.6795,3278.8138,19768440000,251763868533.5000,0.514384
2020-09-16,sh.000001,3293.1678,3302.4556,3271.0750,3283.9244,3295.6795,20044336400,242270893454.5000,-0.356682
2020-09-17,sh.000001,3277.3238,3290.4094,3248.4990,3270.4350,3283.9244,20293197200,279311053428.2000,-0.410771
2020-09-18,sh.000001,3270.9110,3338.3243,3268.5260,3338.0897,3270.4350,25626078800,337025892904.0000,2.068676
2020-09-21,sh.000001,3348.8988,3350.5893,3313.0714,3316.9351,3338.0897,21650309300,287691308070.7000,-0.633734
2020-09-22,sh.000001,3290.6656,3320.2278,3265.7025,3274.3015,3316.9351,21401506500,269113293656.5000,-1.285331
2020-09-23,sh.000001,3278.8358,3289.7624,3264.8907,3279.7105,3274.3015,16917806800,240742428786.7000,0.165196
2020-09-24,sh.000001,3262.8790,3265.3451,3221.2365,3223.1764,3279.7105,20673601100,258259919724.5000,-1.723753
2020-09-25,sh.000001,3234.3739,3239.4662,3208.0349,3219.4179,3223.1764,16482241900,220674476958.0000,-0.116609
2020-09-28,sh.000001,3224.9769,3238.1825,3210.8925,3217.5346,3219.4179,15598278300,209672387616.8000,-0.058498
2020-09-29,sh.000001,3231.8551,3242.7937,3219.7902,3224.3593,3217.5346,15134987000,207307813843.5000,0.212110
2020-09-30,sh.000001,3232.7104,3244.9134,3202.3435,3218.0521,3224.3593,15350445700,205762857294.2000,-0.195611
2020-10-09,sh.000001,3262.6105,3280.5124,3260.1873,3272.0762,3218.0521,18832564800,264171043762.6000,1.678783
2020-10-12,sh.000001,3287.3281,3359.1526,3286.1111,3358.4652,3272.0762,25962240800,355700113686.6000,2.640189
2020-10-13,sh.000001,3353.1213,3361.8315,3334.4989,3359.7499,3358.4652,20492610300,288505837527.6000,0.038253
2020-10-14,sh.000001,3353.6247,3353.6247,3332.9635,3340.7782,3359.7499,19865938200,281159984704.8000,-0.564676
2020-10-15,sh.000001,3342.9222,3354.5784,3330.0014,3332.1832,3340.7782,19103128200,263848674025.0000,-0.257275
2020-10-16,sh.000001,3334.4568,3348.9543,3319.1100,3336.3582,3332.1832,19429542100,253448029476.6000,0.125293
2020-10-19,sh.000001,3351.0961,3371.0862,3307.8407,3312.6671,3336.3582,21230354000,283882790191.0000,-0.710089
2020-10-20,sh.000001,3307.1498,3328.1029,3293.7662,3328.1029,3312.6671,16508476200,227823367094.4000,0.465963
2020-10-21,sh.000001,3332.1470,3332.1470,3304.1693,3325.0247,3328.1029,17763211500,246848139010.5000,-0.092491
2020-10-22,sh.000001,3315.8206,3320.8787,3281.3662,3312.5005,3325.0247,16594998700,236428248945.4000,-0.376665
2020-10-23,sh.000001,3308.1581,3326.0489,3276.6197,3277.9972,3312.5005,17420898200,249912883287.6000,-1.041609
2020-10-26,sh.000001,3258.7028,3264.4464,3226.6018,3251.1188,3277.9972,16773179500,235462468392.9000,-0.819964
2020-10-27,sh.000001,3240.7395,3258.3369,3235.5443,3254.3157,3251.1188,14911556600,217487420943.6000,0.098332
2020-10-28,sh.000001,3256.2225,3275.8714,3238.3820,3269.2380,3254.3157,17318196500,256213458182.0000,0.458539
2020-10-29,sh.000001,3235.7647,3289.7655,3231.1243,3272.7274,3269.2380,18470358900,278605665230.0000,0.106734
2020-10-30,sh.000001,3278.6312,3279.8563,3219.4216,3224.5325,3272.7274,23018880300,328917241624.7000,-1.472622
2020-11-02,sh.000001,3228.7150,3242.8041,3209.9094,3225.1196,3224.5325,22677913700,325321869127.4000,0.018207
2020-11-03,sh.000001,3239.8063,3278.3806,3237.8539,3271.0744,3225.1196,21529786400,303730147810.2000,1.424902
2020-11-04,sh.000001,3273.4326,3286.6212,3254.1113,3277.4402,3271.0744,18851412800,270723846522.5000,0.194609
2020-11-05,sh.000001,3305.5798,3320.4080,3291.6000,3320.1333,3277.4402,22680146200,316292709979.0000,1.302636
