date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-05-20,sh.000032,1030.8800,1031.6276,1022.6755,1025.4710,1032.2949,610399400,2615409540.0000,-0.661042
2020-05-21,sh.000032,1028.0142,1028.3695,1019.4151,1021.1578,1025.4710,651232600,2615749738.0000,-0.420607
2020-05-22,sh.000032,1019.3856,1019.8572,999.4074,999.5924,1021.1578,780876700,3150117531.0000,-2.111858
2020-05-25,sh.000032,1000.8367,1004.6282,995.6511,1002.6261,999.5924,642076400,2464114335.0000,0.303494
2020-05-26,sh.000032,1005.4632,1006.8130,1001.2239,1006.0673,1002.6261,584226800,2419400649.0000,0.343219
2020-05-27,sh.000032,1005.2342,1010.4147,1001.9816,1008.3279,1006.0673,675553600,3036491223.0000,0.224697
2020-05-28,sh.000032,1007.2076,1013.3383,1001.1060,1006.9200,1008.3279,576274000,2511312799.0000,-0.139627
2020-05-29,sh.000032,1005.6439,1005.6439,997.4010,999.5914,1006.9200,659513400,2849608353.0000,-0.727823
2020-06-01,sh.000032,997.2335,1011.5427,997.2335,1010.8958,999.5914,931599600,3523132509.0000,1.130902
2020-06-02,sh.000032,1010.7783,1016.8101,1009.1728,1016.8101,1010.8958,841543900,3201521943.0000,0.585055
2020-06-03,sh.000032,1021.3382,1028.2943,1018.9783,1019.2061,1016.8101,860039400,3769712581.0000,0.235639
2020-06-04,sh.000032,1022.2056,1022.3744,1006.9286,1009.0443,1019.2061,684273000,2927814180.0000,-0.997031
2020-06-05,sh.000032,1008.8514,1010.2185,1001.6492,1009.4289,1009.0443,572537700,2358651355.0000,0.038115
2020-06-08,sh.000032,1016.2427,1023.2242,1016.0364,1022.4239,1009.4289,812862700,3684191402.0000,1.287362
2020-06-09,sh.000032,1022.9748,1024.6261,1017.9786,1024.0988,1022.4239,624710000,2880518611.0000,0.163817
2020-06-10,sh.000032,1016.8954,1016.8954,1006.9327,1008.5099,1024.0988,651558600,2841350961.0000,-1.522207
2020-06-11,sh.000032,1007.6087,1009.1247,998.2277,999.2496,1008.5099,1031023500,3639437116.0000,-0.918216
2020-06-12,sh.000032,982.6435,994.8016,980.5691,993.0899,999.2496,862217200,3512777034.0000,-0.616433
2020-06-15,sh.000032,976.0379,977.2162,967.4734,967.4827,993.0899,714051900,2834276818.0000,-2.578538
2020-06-16,sh.000032,973.7522,980.4541,971.7663,979.6075,967.4827,688768900,2701147782.0000,1.253232
2020-06-17,sh.000032,978.6384,983.6228,975.7407,981.5424,979.6075,622266500,2628763627.0000,0.197518
2020-06-18,sh.000032,979.8111,1003.4450,977.3452,1000.7519,981.5424,1309361300,5509110315.0000,1.957073
2020-06-19,sh.000032,999.0375,1002.6664,994.9815,999.0798,1000.7519,912711400,3853206782.0000,-0.167084
2020-06-22,sh.000032,997.8892,999.0940,988.9345,989.5135,999.0798,673528100,2905054451.0000,-0.957511
2020-06-23,sh.000032,989.6375,990.2850,982.0909,983.6784,989.5135,604179800,2497426551.0000,-0.589694
2020-06-24,sh.000032,983.6341,986.2404,981.7285,982.8547,983.6784,541517800,2380010810.0000,-0.083737
2020-06-29,sh.000032,978.3090,978.3090,966.3527,967.7416,982.8547,611841800,2644254270.0000,-1.537674
2020-06-30,sh.000032,969.8963,972.2813,968.0788,969.6693,967.7416,498474400,2129280537.0000,0.199196
2020-07-01,sh.000032,971.3053,981.8060,969.4211,981.5632,969.6693,673100700,2928256435.0000,1.226593
2020-07-02,sh.000032,980.2027,1012.9608,979.6270,1012.1518,981.5632,1640713600,6538285498.0000,3.116315
2020-07-03,sh.000032,1014.9365,1052.7359,1014.9365,1046.4594,1012.1518,2271323200,10111735773.0000,3.389571
2020-07-06,sh.000032,1057.9416,1114.3912,1057.9416,1112.2603,1046.4594,3270677200,14744192758.0000,6.287955
2020-07-07,sh.000032,1129.9374,1142.2936,1097.7275,1097.8169,1112.2603,3157843500,14772020521.0000,-1.298563
2020-07-08,sh.000032,1089.0906,1110.7018,1079.9638,1106.9916,1097.8169,2374512300,10625558406.0000,0.835722
2020-07-09,sh.000032,1105.7598,1142.7162,1095.8670,1132.0674,1106.9916,2715051900,12214847613.0000,2.265220
2020-07-10,sh.000032,1116.8876,1116.8876,1084.1994,1086.4494,1132.0674,1996174400,8888642631.0000,-4.029619
2020-07-13,sh.000032,1084.8053,1108.2504,1082.0586,1102.6411,1086.4494,1766779100,8399470518.0000,1.490332
2020-07-14,sh.000032,1100.8308,1114.8421,1078.7577,1102.8332,1102.6411,1939299500,9096884497.0000,0.017422
2020-07-15,sh.000032,1106.1109,1108.5194,1074.7187,1075.8319,1102.8332,1530979500,7065495639.0000,-2.448358
2020-07-16,sh.000032,1077.3076,1083.8059,1043.1281,1044.2983,1075.8319,1550545700,6897581790.0000,-2.931090
2020-07-17,sh.000032,1046.1948,1053.0627,1029.4410,1037.5955,1044.2983,1086044900,4866886255.0000,-0.641847
2020-07-20,sh.000032,1041.7944,1076.7357,1041.7944,1076.1376,1037.5955,1348165700,6268494060.0000,3.714559
2020-07-21,sh.000032,1079.4393,1085.8117,1066.2152,1071.5620,1076.1376,1006194700,4824810456.0000,-0.425187
2020-07-22,sh.000032,1076.0881,1096.9360,1072.7190,1080.0559,1071.5620,1714477500,7862653409.0000,0.792665
2020-07-23,sh.000032,1071.6107,1075.5709,1048.8903,1068.8938,1080.0559,1293992100,6057634844.0000,-1.033474
2020-07-24,sh.000032,1071.2869,1081.2973,1042.5213,1047.6359,1068.8938,1402097300,6569278422.0000,-1.988776
2020-07-27,sh.000032,1050.8071,1054.2084,1035.9027,1046.2730,1047.6359,840999300,3671295125.0000,-0.130093
2020-07-28,sh.000032,1051.3946,1062.4814,1044.6506,1051.4997,1046.2730,803113800,3823938435.0000,0.499554
2020-07-29,sh.000032,1048.3390,1060.5899,1038.7483,1060.1446,1051.4997,953206800,4408878826.0000,0.822150
2020-07-30,sh.000032,1061.6235,1067.3122,1056.0957,1058.6680,1060.1446,1260362600,4719013444.0000,-0.139283
2020-07-31,sh.000032,1055.5340,1066.6320,1047.4624,1056.2557,1058.6680,1140137300,4988914426.0000,-0.227862
2020-08-03,sh.000032,1057.4265,1069.3948,1057.4265,1068.7980,1056.2557,1265835700,5669104066.0000,1.187430
2020-08-04,sh.000032,1070.8753,1073.0885,1060.6885,1068.3771,1068.7980,1192128300,5570870073.0000,-0.039381
2020-08-05,sh.000032,1067.4431,1070.2718,1052.4435,1066.6198,1068.3771,1369895800,5675038488.0000,-0.164483
2020-08-06,sh.000032,1068.7577,1070.6715,1055.6817,1065.9576,1066.6198,1383536300,5653732911.0000,-0.062084
2020-08-07,sh.000032,1063.5587,1063.5587,1046.2562,1051.3071,1065.9576,1239631600,5056614443.0000,-1.374398
2020-08-10,sh.000032,1049.8639,1061.6816,1044.5267,1058.6578,1051.3071,1067710800,4347302376.0000,0.699196
2020-08-11,sh.000032,1060.0599,1066.9164,1049.9374,1051.2878,1058.6578,1474500700,5430717767.0000,-0.696165
2020-08-12,sh.000032,1046.5952,1058.7651,1043.2399,1058.4829,1051.2878,1603182700,5666877103.0000,0.684408
2020-08-13,sh.000032,1062.1949,1076.1523,1062.1949,1067.7757,1058.4829,1871230400,6117317558.0000,0.877936
2020-08-14,sh.000032,1063.3843,1068.2463,1055.0768,1066.7416,1067.7757,1490127700,4515283869.0000,-0.096846
2020-08-17,sh.000032,1064.8446,1087.3782,1060.9488,1083.7140,1066.7416,2166077400,7898025494.0000,1.591051
2020-08-18,sh.000032,1083.7668,1094.9486,1079.8088,1086.4336,1083.7140,1703238700,6680326309.0000,0.250952
2020-08-19,sh.000032,1084.6799,1098.2229,1079.0892,1087.0139,1086.4336,1719525500,6529524393.0000,0.053413
2020-08-20,sh.000032,1083.5815,1085.7737,1067.8134,1070.3436,1087.0139,1309999700,5113640238.0000,-1.533587
2020-08-21,sh.000032,1073.0241,1077.1260,1065.0166,1070.7520,1070.3436,860907100,3613915783.0000,0.038156
2020-08-24,sh.000032,1072.4822,1077.8204,1067.3784,1072.5992,1070.7520,884598600,3644935122.0000,0.172514
2020-08-25,sh.000032,1072.9729,1073.8248,1058.5388,1061.2541,1072.5992,928322100,3539449982.0000,-1.057720
2020-08-26,sh.000032,1061.8353,1065.6918,1053.5127,1055.9631,1061.2541,915151900,3780533054.0000,-0.498561
2020-08-27,sh.000032,1057.2143,1060.6294,1054.5333,1058.6757,1055.9631,769799300,3303850703.0000,0.256884
2020-08-28,sh.000032,1058.2013,1068.7493,1053.2393,1068.6481,1058.6757,900163600,4063036796.0000,0.941969
2020-08-31,sh.000032,1070.6425,1079.7657,1068.4800,1069.9678,1068.6481,951765200,4788426554.0000,0.123492
2020-09-01,sh.000032,1068.2582,1071.8863,1065.3294,1071.5249,1069.9678,727171400,3246835851.0000,0.145528
2020-09-02,sh.000032,1071.1252,1071.6179,1057.2214,1063.5501,1071.5249,872414200,3551475853.0000,-0.744248
2020-09-03,sh.000032,1064.3222,1075.0911,1060.8513,1063.6611,1063.5501,988221700,4007633549.0000,0.010437
2020-09-04,sh.000032,1053.6082,1061.9817,1048.1799,1060.1397,1063.6611,867922700,3815604047.0000,-0.331064
2020-09-07,sh.000032,1058.8079,1066.3734,1050.2752,1051.4451,1060.1397,850761000,3733237584.0000,-0.820137
2020-09-08,sh.000032,1052.4029,1077.1500,1051.9159,1077.1330,1051.4451,1747474800,6183855749.0000,2.443104
2020-09-09,sh.000032,1067.8902,1086.3328,1066.2327,1073.2027,1077.1330,2449712300,7598447867.0000,-0.364885
2020-09-10,sh.000032,1079.0310,1081.8444,1056.2109,1059.5112,1073.2027,1840322300,6329058853.0000,-1.275761
2020-09-11,sh.000032,1054.5605,1055.5557,1043.4855,1051.3334,1059.5112,1011547000,4055385851.0000,-0.771846
2020-09-14,sh.000032,1051.9949,1054.5753,1046.9977,1052.6007,1051.3334,797047900,3036407345.0000,0.120542
2020-09-15,sh.000032,1051.8356,1054.4776,1046.5603,1052.0125,1052.6007,642090400,2449996183.0000,-0.055881
2020-09-16,sh.000032,1052.4231,1064.2525,1049.4599,1059.6818,1052.0125,806926900,3278845309.0000,0.729012
2020-09-17,sh.000032,1059.8974,1066.6893,1055.6677,1057.1711,1059.6818,797617600,3324119846.0000,-0.236930
2020-09-18,sh.000032,1059.9088,1085.5079,1057.9920,1083.5844,1057.1711,1152150900,6025535732.0000,2.498489
2020-09-21,sh.000032,1086.3323,1087.7096,1078.3857,1082.9288,1083.5844,870718100,4596009020.0000,-0.060503
2020-09-22,sh.000032,1073.0813,1073.0813,1056.7743,1058.8084,1082.9288,812934100,3786134801.0000,-2.227330
2020-09-23,sh.000032,1061.9863,1063.7632,1051.9326,1053.9318,1058.8084,600758500,2698312990.0000,-0.460574
2020-09-24,sh.000032,1048.7043,1048.9088,1034.3888,1036.8633,1053.9318,823166500,3269082851.0000,-1.619507
2020-09-25,sh.000032,1041.9038,1047.2905,1038.2424,1040.7076,1036.8633,539363600,2478762519.0000,0.370762
2020-09-28,sh.000032,1046.0555,1059.4259,1046.0555,1050.1608,1040.7076,664296700,3531699799.0000,0.908344
2020-09-29,sh.000032,1051.3611,1051.4771,1043.8915,1044.3908,1050.1608,526359200,2788345790.0000,-0.549440
2020-09-30,sh.000032,1043.1426,1044.3318,1028.4199,1033.8693,1044.3908,588730900,3068247327.0000,-1.007429
2020-10-09,sh.000032,1043.9822,1058.9697,1043.4215,1051.1209,1033.8693,1029396900,4436032266.0000,1.668644
2020-10-12,sh.000032,1054.7179,1070.5692,1052.7552,1069.2960,1051.1209,861734100,4557839347.0000,1.729116
2020-10-13,sh.000032,1069.5656,1072.7725,1062.5582,1070.7897,1069.2960,593764700,3367017070.0000,0.139690
2020-10-14,sh.000032,1067.3569,1067.3569,1058.3529,1060.7619,1070.7897,546756800,2872171250.0000,-0.936486
2020-10-15,sh.000032,1060.9372,1081.4857,1056.6118,1067.3154,1060.7619,813220000,4651642205.0000,0.617811
2020-10-16,sh.000032,1068.0030,1089.0600,1064.2293,1082.1938,1067.3154,1120798500,6303462644.0000,1.394002
2020-10-19,sh.000032,1081.7481,1087.4609,1067.6670,1069.0624,1082.1938,880496700,4953881275.0000,-1.213406
2020-10-20,sh.000032,1066.3948,1067.3661,1059.0745,1066.1480,1069.0624,516449000,2833940661.0000,-0.272613
2020-10-21,sh.000032,1066.3107,1066.3258,1055.7294,1061.2432,1066.1480,542753900,2921462237.0000,-0.460049
2020-10-22,sh.000032,1058.6020,1062.8387,1053.6208,1058.0271,1061.2432,467635900,2604716959.0000,-0.303050
2020-10-23,sh.000032,1055.1041,1059.4350,1052.5904,1053.5093,1058.0271,587672400,2914659049.0000,-0.427002
2020-10-26,sh.000032,1052.2725,1052.2725,1042.5861,1046.5378,1053.5093,468874500,2477316031.0000,-0.661741
2020-10-27,sh.000032,1042.7098,1046.7733,1040.7777,1043.9975,1046.5378,417306700,2263431349.0000,-0.242734
2020-10-28,sh.000032,1044.2260,1045.7067,1035.0455,1043.0175,1043.9975,430482000,2215500094.0000,-0.093870
2020-10-29,sh.000032,1031.4055,1035.7562,1026.4272,1032.6474,1043.0175,580685100,2817956795.0000,-0.994240
2020-10-30,sh.000032,1034.0049,1042.6113,1022.7181,1026.2836,1032.6474,802989500,4009365530.0000,-0.616261
2020-11-02,sh.000032,1026.4888,1038.3589,1026.4688,1032.3261,1026.2836,693184500,3648526523.0000,0.588775
2020-11-03,sh.000032,1034.4048,1050.2891,1034.4048,1049.1579,1032.3261,710649400,3559438675.0000,1.630473
2020-11-04,sh.000032,1052.2071,1056.4233,1044.9945,1054.1259,1049.1579,676892200,3879705948.0000,0.473523
2020-11-05,sh.000032,1057.4631,1060.5017,1053.7213,1060.0257,1054.1259,685425000,3811357673.0000,0.559686
2020-11-06,sh.000032,1061.0937,1072.5761,1060.3993,1068.0343,1060.0257,753156000,4563212059.0000,0.755510
2020-11-09,sh.000032,1073.3916,1089.6796,1073.3916,1088.0805,1068.0343,1004833500,5871968877.0000,1.876925
2020-11-10,sh.000032,1100.1437,1106.6200,1082.5247,1087.0568,1088.0805,1273315000,6400044856.0000,-0.094083
2020-11-11,sh.000032,1087.7920,1114.5032,1086.5570,1106.6267,1087.0568,1359722500,7404806501.0000,1.800265
2020-11-12,sh.000032,1102.7397,1104.0972,1092.6034,1097.3346,1106.6267,831655100,4537198599.0000,-0.839678
2020-11-13,sh.000032,1094.7813,1094.7813,1078.2040,1084.7530,1097.3346,764022900,3978806606.0000,-1.146560
2020-11-16,sh.000032,1089.1212,1118.7468,1089.1212,1115.3557,1084.7530,1306202600,7019386681.0000,2.821168
2020-11-17,sh.000032,1118.0424,1127.0479,1109.0350,1112.5776,1115.3557,1210567500,6682515948.0000,-0.249077
2020-11-18,sh.000032,1108.4057,1118.8787,1100.6851,1112.2267,1112.5776,943385700,5004875471.0000,-0.031539
2020-11-19,sh.000032,1109.7411,1118.8698,1098.7288,1105.3084,1112.2267,761867800,4079387871.0000,-0.622022
2020-11-20,sh.000032,1104.2529,1119.3423,1096.8232,1118.0576,1105.3084,944434100,5269065423.0000,1.153452
2020-11-23,sh.000032,1124.9118,1170.7055,1123.8587,1162.5941,1118.0576,2236232700,13525463457.0000,3.983382
2020-11-24,sh.000032,1160.7901,1168.5779,1149.8172,1166.4443,1162.5941,1616958000,9506464972.0000,0.331173
2020-11-25,sh.000032,1180.0222,1194.1165,1161.4477,1161.4477,1166.4443,2463002400,12703347243.0000,-0.428362
2020-11-26,sh.000032,1156.3703,1173.1675,1156.3703,1162.6553,1161.4477,1452513200,7927763962.0000,0.103974
2020-11-27,sh.000032,1162.0616,1167.7803,1145.8553,1166.8417,1162.6553,1187202800,6992163310.0000,0.360072
2020-11-30,sh.000032,1167.6597,1193.4455,1161.0266,1161.0266,1166.8417,1573120500,9872285733.0000,-0.498362
2020-12-01,sh.000032,1163.2341,1174.1394,1159.8936,1171.6776,1161.0266,1094017700,6663805494.0000,0.917378
2020-12-02,sh.000032,1171.0248,1184.7558,1163.8870,1181.1339,1171.6776,1268119700,7381228996.0000,0.807074
2020-12-03,sh.000032,1177.3447,1180.3413,1151.5939,1153.9300,1181.1339,1534167300,8375456417.0000,-2.303202
2020-12-04,sh.000032,1151.1868,1151.6506,1136.5104,1149.7671,1153.9300,1304312900,5951157365.0000,-0.360758
2020-12-07,sh.000032,1150.6716,1156.2753,1131.8071,1131.8071,1149.7671,1020871900,5503282804.0000,-1.562055
2020-12-08,sh.000032,1132.8482,1137.2562,1122.5619,1125.2138,1131.8071,908942300,4614215708.0000,-0.582546
2020-12-09,sh.000032,1130.1203,1146.8086,1128.9118,1130.1720,1125.2138,1252407300,7313298546.0000,0.440645
2020-12-10,sh.000032,1131.8790,1138.9656,1125.9666,1131.5404,1130.1720,1131271300,6130284023.0000,0.121079
2020-12-11,sh.000032,1150.1719,1158.3679,1125.9719,1134.9179,1131.5404,1454976000,8033331036.0000,0.298487
